,,,,,,,,,,,단위 : 동
구분,구분,구분,합계,10년미만,10~15년미만,15~20년미만,20~25년미만,25~30년미만,30~35년미만,35년이상,기타
서울특별시,용산구,보광동,  3 ,  - ,  - ,  1 ,  - ,  1 ,  - ,  1 ,  - 
서울특별시,용산구,산천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,서계동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,서빙고동,  5 ,  1 ,  2 ,  - ,  1 ,  - ,  1 ,  - ,  - 
서울특별시,용산구,신계동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,신창동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용문동,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용산동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용산동2가,  3 ,  - ,  1 ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,용산구,용산동3가,  54 ,  37 ,  11 ,  - ,  3 ,  - ,  - ,  3 ,  - 
서울특별시,용산구,용산동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용산동5가,  2 ,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용산동6가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,원효로1가,  8 ,  - ,  1 ,  1 ,  2 ,  2 ,  - ,  2 ,  - 
서울특별시,용산구,원효로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,원효로3가,  5 ,  - ,  - ,  - ,  3 ,  - ,  1 ,  1 ,  - 
서울특별시,용산구,원효로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,이촌동,  3 ,  1 ,  - ,  - ,  2 ,  - ,  - ,  - ,  - 
서울특별시,용산구,이태원동,  6 ,  4 ,  - ,  1 ,  - ,  - ,  - ,  1 ,  - 
서울특별시,용산구,주성동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,청암동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,청파동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,청파동2가,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,청파동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,한강로1가,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,한강로2가,  2 ,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,한강로3가,  17 ,  - ,  4 ,  - ,  - ,  1 ,  - ,  5 ,  7 
서울특별시,용산구,한남동,  6 ,  2 ,  - ,  1 ,  - ,  1 ,  - ,  2 ,  - 
서울특별시,용산구,효창동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,후암동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,은평구,갈현동,  2 ,  - ,  - ,  - ,  2 ,  - ,  - ,  - ,  - 
서울특별시,은평구,구산동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,은평구,녹번동,  24 ,  2 ,  4 ,  3 ,  2 ,  1 ,  1 ,  11 ,  - 
서울특별시,은평구,대조동,  2 ,  - ,  - ,  1 ,  - ,  1 ,  - ,  - ,  - 
서울특별시,은평구,불광동,  5 ,  2 ,  - ,  - ,  1 ,  - ,  - ,  2 ,  - 
서울특별시,은평구,수색동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,은평구,신사동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,은평구,역촌동,  2 ,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - 
서울특별시,은평구,응암동,  4 ,  - ,  - ,  1 ,  1 ,  - ,  - ,  1 ,  1 
서울특별시,은평구,증산동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,은평구,진관동,  10 ,  7 ,  3 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,가회동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,견지동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,경운동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,계동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,공평동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,관수동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,관철동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,관훈동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,종로구,교남동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,교북동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,구기동,  1 ,  - ,  - ,  - ,  1 ,  - ,  - ,  - ,  - 
서울특별시,종로구,궁정동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,권농동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,낙원동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,내수동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,내자동,  2 ,  - ,  - ,  - ,  - ,  1 ,  - ,  1 ,  - 
서울특별시,종로구,누상동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,누하동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,당주동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,도렴동,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,돈의동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,동숭동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,명륜1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,명륜2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,명륜3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,명륜4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,묘동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,무악동,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,봉익동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,부암동,  3 ,  1 ,  1 ,  - ,  1 ,  - ,  - ,  - ,  - 
서울특별시,종로구,사간동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,사직동,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,삼청동,  21 ,  2 ,  2 ,  5 ,  - ,  - ,  1 ,  - ,  11 
서울특별시,종로구,서린동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,세종로,  14 ,  2 ,  2 ,  3 ,  - ,  - ,  - ,  5 ,  2 
서울특별시,종로구,소격동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,송월동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,송현동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,수송동,  3 ,  - ,  1 ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,종로구,숭인동,  2 ,  - ,  - ,  1 ,  1 ,  - ,  - ,  - ,  - 
서울특별시,종로구,신교동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,신문로1가,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,신문로2가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,종로구,신영동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,안국동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,연건동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,연지동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,예지동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,옥인동,  2 ,  - ,  - ,  - ,  1 ,  - ,  - ,  1 ,  - 
서울특별시,종로구,와룡동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,운니동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,원남동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,원서동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,이화동,  1 ,  - ,  - ,  - ,  1 ,  - ,  - ,  - ,  - 
서울특별시,종로구,익선동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,인사동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,인의동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,장사동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,재동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,적선동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,종로1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,종로2가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,종로구,종로3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,종로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,종로5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,종로6가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,중학동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,창성동,  7 ,  2 ,  - ,  5 ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,창신동,  1 ,  - ,  - ,  1 ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,청운동,  3 ,  2 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,청진동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,체부동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,충신동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,통의동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,통인동,  1 ,  - ,  - ,  - ,  - ,  - ,  1 ,  - ,  - 
서울특별시,종로구,팔판동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,평동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,평창동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,필운동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,행촌동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,혜화동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,홍지동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,홍파동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,화동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,효자동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,종로구,효제동,  1 ,  - ,  - ,  - ,  1 ,  - ,  - ,  - ,  - 
서울특별시,종로구,훈정동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,광희동1가,  1 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,광희동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남산동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남산동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남산동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남창동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남학동,  1 ,  - ,  - ,  - ,  - ,  - ,  1 ,  - ,  - 
서울특별시,중구,다동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,만리동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,만리동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,명동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,명동2가,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,무교동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,무학동,  2 ,  - ,  - ,  - ,  1 ,  - ,  1 ,  - ,  - 
서울특별시,중구,묵정동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,방산동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,봉래동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,봉래동2가,  6 ,  - ,  3 ,  - ,  - ,  - ,  1 ,  - ,  2 
서울특별시,중구,북창동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,산림동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,삼각동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,서소문동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,중구,소공동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,수표동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,수하동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,순화동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,신당동,  7 ,  2 ,  - ,  - ,  1 ,  4 ,  - ,  - ,  - 
서울특별시,중구,쌍림동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,예관동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,예장동,  6 ,  - ,  - ,  - ,  5 ,  - ,  - ,  - ,  1 
서울특별시,중구,오장동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로6가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,을지로7가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,의주로1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,의주로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,인현동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,인현동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,입정동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,장교동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,장충동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,장충동2가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,중구,저동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,저동2가,  2 ,  - ,  1 ,  - ,  - ,  - ,  1 ,  - ,  - 
서울특별시,중구,정동,  4 ,  - ,  2 ,  1 ,  - ,  - ,  - ,  1 ,  - 
서울특별시,중구,주교동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,주자동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,중림동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,초동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충무로1가,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충무로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충무로3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충무로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충무로5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,충정로1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,태평로1가,  3 ,  1 ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,중구,태평로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,필동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,필동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,필동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,황학동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,중구,회현동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,회현동2가,  1 ,  - ,  - ,  1 ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,회현동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,흥인동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중랑구,망우동,  1 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중랑구,면목동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,중랑구,묵동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중랑구,상봉동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중랑구,신내동,  14 ,  4 ,  1 ,  2 ,  2 ,  1 ,  - ,  4 ,  - 
서울특별시,중랑구,중화동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
