자치구,화재건수,인명피해,재산피해,날짜
강동구,1,0,49,20150319
강북구,0,0,0,20150319
강서구,0,0,0,20150319
관악구,1,1,740,20150319
광진구,0,0,0,20150319
구로구,0,0,0,20150319
금천구,0,0,0,20150319
노원구,0,0,0,20150319
도봉구,0,0,0,20150319
동대문구,1,0,3685,20150319
동작구,0,0,0,20150319
마포구,1,0,0,20150319
서대문구,2,0,2518,20150319
서초구,1,0,55,20150319
성동구,0,0,0,20150319
성북구,0,0,0,20150319
송파구,0,0,0,20150319
양천구,0,0,0,20150319
영등포구,0,0,0,20150319
용산구,0,0,0,20150319
은평구,0,0,0,20150319
종로구,1,0,220,20150319
중구,1,0,9658,20150319
중랑구,0,0,0,20150319
강남구,2,0,1092,20150320
강동구,2,0,49,20150320
강북구,0,0,0,20150320
강서구,1,0,30,20150320
관악구,1,0,450,20150320
광진구,0,0,0,20150320
구로구,0,0,0,20150320
금천구,0,0,0,20150320
노원구,0,0,0,20150320
도봉구,0,0,0,20150320
동대문구,0,0,0,20150320
동작구,0,0,0,20150320
마포구,1,0,1373,20150320
서대문구,0,0,0,20150320
서초구,1,0,3634,20150320
성동구,0,0,0,20150320
성북구,0,0,0,20150320
송파구,3,2,710,20150320
양천구,0,0,0,20150320
영등포구,0,0,0,20150320
용산구,0,0,0,20150320
은평구,1,0,115,20150320
종로구,0,0,0,20150320
중구,0,0,0,20150320
중랑구,0,0,0,20150320
강남구,3,0,16500,20150321
강동구,2,0,4045,20150321
강북구,2,0,788,20150321
강서구,0,0,0,20150321
관악구,1,0,954,20150321
광진구,0,0,0,20150321
구로구,0,0,0,20150321
금천구,0,0,0,20150321
노원구,1,0,30,20150321
도봉구,1,0,55,20150321
동대문구,1,0,1758,20150321
동작구,1,0,14,20150321
마포구,2,0,8249,20150321
서대문구,0,0,0,20150321
서초구,5,0,131,20150321
성동구,0,0,0,20150321
성북구,1,0,79,20150321
송파구,1,0,33643,20150321
양천구,0,0,0,20150321
영등포구,1,0,49,20150321
용산구,1,0,114,20150321
은평구,2,0,1525,20150321
종로구,1,0,29,20150321
중구,2,0,407,20150321
중랑구,0,0,0,20150321
강남구,1,0,75,20150322
강동구,3,0,140,20150322
강북구,0,0,0,20150322
강서구,2,0,1307,20150322
관악구,2,1,645,20150322
광진구,1,0,115,20150322
구로구,1,0,144,20150322
금천구,1,0,37,20150322
노원구,2,2,7157,20150322
도봉구,0,0,0,20150322
동대문구,0,0,0,20150322
동작구,2,0,1121,20150322
마포구,1,0,12,20150322
서대문구,0,0,0,20150322
서초구,1,0,2,20150322
성동구,0,0,0,20150322
성북구,0,0,0,20150322
송파구,2,1,685,20150322
양천구,1,0,61,20150322
영등포구,1,0,99,20150322
용산구,1,0,272,20150322
은평구,1,0,48,20150322
종로구,0,0,0,20150322
중구,0,0,0,20150322
중랑구,0,0,0,20150322
강남구,4,0,11371,20150323
강동구,0,0,0,20150323
강북구,0,0,0,20150323
강서구,2,0,159,20150323
관악구,2,0,85,20150323
광진구,6,0,1108,20150323
구로구,1,0,474,20150323
금천구,0,0,0,20150323
노원구,0,0,0,20150323
도봉구,4,0,820,20150323
동대문구,2,0,74,20150323
동작구,0,0,0,20150323
마포구,0,0,0,20150323
서대문구,1,0,0,20150323
서초구,0,0,0,20150323
성동구,1,0,110,20150323
성북구,2,0,396,20150323
송파구,1,0,581,20150323
양천구,1,0,7,20150323
영등포구,0,0,0,20150323
용산구,2,0,19698,20150323
은평구,1,0,0,20150323
종로구,1,0,0,20150323
중구,0,0,0,20150323
중랑구,0,0,0,20150323
강남구,3,0,300,20150324
강동구,3,0,13837,20150324
강북구,2,0,4487,20150324
강서구,2,0,427,20150324
관악구,0,0,0,20150324
광진구,0,0,0,20150324
구로구,1,1,283,20150324
금천구,1,0,154,20150324
노원구,3,0,5589,20150324
도봉구,0,0,0,20150324
동대문구,2,0,5032,20150324
동작구,1,0,1289,20150324
마포구,2,0,10635,20150324
서대문구,0,0,0,20150324
서초구,1,0,12,20150324
성동구,1,0,170,20150324
성북구,0,0,0,20150324
송파구,0,0,0,20150324
양천구,0,0,0,20150324
영등포구,1,0,114,20150324
용산구,1,0,0,20150324
은평구,3,0,2420,20150324
종로구,2,0,23135,20150324
중구,2,0,136,20150324
중랑구,0,0,0,20150324
강남구,2,0,4338,20150325
강동구,0,0,0,20150325
강북구,0,0,0,20150325
강서구,2,0,80,20150325
관악구,2,0,380,20150325
광진구,0,0,0,20150325
구로구,0,0,0,20150325
금천구,0,0,0,20150325
노원구,2,0,110,20150325
도봉구,1,0,0,20150325
동대문구,1,0,15,20150325
동작구,0,0,0,20150325
마포구,0,0,0,20150325
서대문구,0,0,0,20150325
서초구,2,0,24051,20150325
성동구,0,0,0,20150325
성북구,0,0,0,20150325
송파구,1,0,52,20150325
양천구,1,0,1155,20150325
영등포구,1,0,238,20150325
용산구,0,0,0,20150325
은평구,0,0,0,20150325
종로구,1,0,606,20150325
중구,1,0,203,20150325
중랑구,0,0,0,20150325
강남구,4,0,3830,20150326
강동구,2,0,855,20150326
강북구,0,0,0,20150326
강서구,2,0,148,20150326
관악구,0,0,0,20150326
광진구,2,0,2329,20150326
구로구,2,0,70,20150326
금천구,0,0,0,20150326
노원구,1,0,104,20150326
도봉구,1,2,8674,20150326
동대문구,0,0,0,20150326
동작구,1,0,198,20150326
마포구,0,0,0,20150326
서대문구,2,0,0,20150326
서초구,1,0,116,20150326
성동구,1,0,772,20150326
성북구,2,0,3660,20150326
송파구,2,0,6138,20150326
양천구,1,0,7,20150326
영등포구,1,0,10450,20150326
용산구,1,0,0,20150326
은평구,6,1,12756,20150326
종로구,0,0,0,20150326
중구,1,0,420,20150326
중랑구,0,0,0,20150326
강남구,0,0,0,20150327
강동구,3,0,132,20150327
강북구,4,0,1623,20150327
강서구,0,0,0,20150327
관악구,0,0,0,20150327
광진구,1,0,416,20150327
구로구,1,0,9284,20150327
금천구,0,0,0,20150327
노원구,1,0,0,20150327
도봉구,2,0,154,20150327
동대문구,1,0,158,20150327
동작구,0,0,0,20150327
마포구,1,0,12,20150327
서대문구,1,0,5464,20150327
서초구,2,0,349,20150327
성동구,1,0,4343,20150327
성북구,1,0,300,20150327
송파구,0,0,0,20150327
양천구,2,0,4011,20150327
영등포구,1,0,2670,20150327
용산구,0,0,0,20150327
은평구,0,0,0,20150327
종로구,0,0,0,20150327
중구,1,0,481,20150327
중랑구,1,0,8569,20150327
강남구,4,0,8817,20150328
강동구,1,0,370,20150328
강북구,1,0,7658,20150328
강서구,0,0,0,20150328
관악구,1,0,350,20150328
광진구,1,1,6543,20150328
구로구,0,0,0,20150328
금천구,1,0,9,20150328
노원구,1,0,4252,20150328
도봉구,2,0,6726,20150328
동대문구,2,0,276,20150328
동작구,0,0,0,20150328
마포구,0,0,0,20150328
서대문구,2,0,530,20150328
서초구,2,0,4495,20150328
성동구,1,0,331,20150328
성북구,1,1,2894,20150328
송파구,3,0,496,20150328
양천구,0,0,0,20150328
영등포구,0,0,0,20150328
용산구,1,0,3850,20150328
은평구,0,0,0,20150328
종로구,1,0,100,20150328
중구,0,0,0,20150328
중랑구,0,0,0,20150328
강남구,1,0,162,20150329
강동구,1,0,1329,20150329
강북구,0,0,0,20150329
강서구,3,0,42,20150329
관악구,0,0,0,20150329
광진구,0,0,0,20150329
구로구,2,0,473,20150329
금천구,0,0,0,20150329
노원구,3,0,5015,20150329
도봉구,0,0,0,20150329
동대문구,0,0,0,20150329
동작구,1,0,410,20150329
마포구,1,0,50,20150329
서대문구,3,0,0,20150329
서초구,0,0,0,20150329
성동구,0,0,0,20150329
성북구,0,0,0,20150329
송파구,0,0,0,20150329
양천구,0,0,0,20150329
영등포구,0,0,0,20150329
용산구,1,0,110,20150329
은평구,0,0,0,20150329
종로구,0,0,0,20150329
중구,0,0,0,20150329
중랑구,0,0,0,20150329
강남구,0,0,0,20150330
강동구,1,0,20,20150330
강북구,1,0,9883,20150330
강서구,1,0,52,20150330
관악구,0,0,0,20150330
광진구,1,0,1706,20150330
구로구,0,0,0,20150330
금천구,0,0,0,20150330
노원구,1,0,0,20150330
도봉구,0,0,0,20150330
동대문구,0,0,0,20150330
동작구,0,0,0,20150330
마포구,1,0,12,20150330
서대문구,2,0,11,20150330
서초구,5,0,3193,20150330
성동구,0,0,0,20150330
성북구,1,0,255,20150330
송파구,0,0,0,20150330
양천구,0,0,0,20150330
영등포구,0,0,0,20150330
용산구,0,0,0,20150330
은평구,0,0,0,20150330
종로구,0,0,0,20150330
중구,2,0,145,20150330
중랑구,1,0,207,20150330
강남구,2,0,324,20150331
강동구,1,0,30,20150331
강북구,0,0,0,20150331
강서구,0,0,0,20150331
관악구,1,0,20,20150331
광진구,0,0,0,20150331
구로구,2,0,3942,20150331
금천구,1,0,56,20150331
노원구,1,0,0,20150331
도봉구,0,0,0,20150331
동대문구,0,0,0,20150331
동작구,0,0,0,20150331
마포구,0,0,0,20150331
서대문구,1,0,11,20150331
서초구,1,0,151363,20150331
성동구,2,0,290,20150331
성북구,2,0,452,20150331
송파구,1,0,107,20150331
양천구,2,0,102,20150331
영등포구,0,0,0,20150331
용산구,1,0,11,20150331
은평구,1,0,0,20150331
종로구,0,0,0,20150331
중구,1,0,972,20150331
중랑구,0,0,0,20150331
강남구,0,0,0,20150401
강동구,0,0,0,20150401
강북구,1,0,227,20150401
강서구,2,1,1092,20150401
관악구,2,0,755,20150401
광진구,1,1,1373,20150401
구로구,1,0,6,20150401
금천구,0,0,0,20150401
노원구,1,0,0,20150401
도봉구,0,0,0,20150401
동대문구,1,0,106,20150401
동작구,1,0,0,20150401
마포구,1,0,50,20150401
서대문구,2,0,60,20150401
서초구,1,0,11,20150401
성동구,1,0,3300,20150401
성북구,0,0,0,20150401
송파구,0,0,0,20150401
양천구,0,0,0,20150401
영등포구,0,0,0,20150401
용산구,0,0,0,20150401
은평구,0,0,0,20150401
종로구,1,1,38388,20150401
중구,1,0,6789,20150401
중랑구,0,0,0,20150401
강남구,2,0,210,20150402
강동구,1,0,59,20150402
강북구,0,0,0,20150402
강서구,1,0,20,20150402
관악구,1,0,50,20150402
광진구,2,0,148,20150402
구로구,0,0,0,20150402
금천구,0,0,0,20150402
노원구,3,0,306,20150402
도봉구,0,0,0,20150402
동대문구,0,0,0,20150402
동작구,0,0,0,20150402
마포구,1,0,251,20150402
서대문구,0,0,0,20150402
서초구,0,0,0,20150402
성동구,0,0,0,20150402
성북구,0,0,0,20150402
송파구,0,0,0,20150402
양천구,0,0,0,20150402
영등포구,0,0,0,20150402
용산구,0,0,0,20150402
은평구,0,0,0,20150402
종로구,1,0,200,20150402
중구,1,0,110,20150402
중랑구,1,0,1661,20150402
강남구,2,0,257,20150403
강동구,0,0,0,20150403
강북구,0,0,0,20150403
강서구,2,0,57,20150403
관악구,0,0,0,20150403
광진구,0,0,0,20150403
구로구,1,0,66,20150403
금천구,0,0,0,20150403
노원구,1,0,4690,20150403
도봉구,0,0,0,20150403
동대문구,2,1,3889,20150403
동작구,1,0,0,20150403
마포구,1,0,50,20150403
서대문구,0,0,0,20150403
서초구,1,0,20,20150403
성동구,1,0,421,20150403
성북구,0,0,0,20150403
송파구,1,0,51,20150403
양천구,1,0,360,20150403
영등포구,0,0,0,20150403
용산구,2,0,70,20150403
은평구,0,0,0,20150403
종로구,0,0,0,20150403
중구,1,0,4400,20150403
중랑구,0,0,0,20150403
강남구,2,1,1786,20150404
강동구,0,0,0,20150404
강북구,0,0,0,20150404
강서구,0,0,0,20150404
관악구,1,0,330,20150404
광진구,0,0,0,20150404
구로구,0,0,0,20150404
금천구,0,0,0,20150404
노원구,2,0,251,20150404
도봉구,0,0,0,20150404
동대문구,1,0,78,20150404
동작구,0,0,0,20150404
마포구,0,0,0,20150404
서대문구,1,0,0,20150404
서초구,0,0,0,20150404
성동구,0,0,0,20150404
성북구,0,0,0,20150404
송파구,0,0,0,20150404
양천구,1,0,1124,20150404
영등포구,2,0,11433,20150404
용산구,0,0,0,20150404
은평구,0,0,0,20150404
종로구,0,0,0,20150404
중구,2,0,550,20150404
중랑구,1,0,254,20150404
강남구,1,0,3148,20150405
강동구,1,0,1140,20150405
강북구,1,0,231,20150405
강서구,0,0,0,20150405
관악구,0,0,0,20150405
광진구,1,0,38,20150405
구로구,1,0,19,20150405
금천구,1,0,99,20150405
노원구,0,0,0,20150405
도봉구,1,0,54,20150405
동대문구,1,0,99,20150405
동작구,0,0,0,20150405
마포구,3,0,7460,20150405
서대문구,1,0,14,20150405
서초구,1,0,25,20150405
성동구,0,0,0,20150405
성북구,0,0,0,20150405
송파구,0,0,0,20150405
양천구,0,0,0,20150405
영등포구,0,0,0,20150405
용산구,0,0,0,20150405
은평구,0,0,0,20150405
종로구,0,0,0,20150405
중구,0,0,0,20150405
중랑구,0,0,0,20150405
강남구,5,0,33757,20150406
강동구,1,0,5445,20150406
강북구,0,0,0,20150406
강서구,0,0,0,20150406
관악구,0,0,0,20150406
광진구,1,0,55,20150406
구로구,2,0,2379,20150406
금천구,1,0,1735,20150406
노원구,0,0,0,20150406
도봉구,0,0,0,20150406
동대문구,1,0,49,20150406
동작구,2,0,22,20150406
마포구,0,0,0,20150406
서대문구,1,0,63,20150406
서초구,2,0,111,20150406
성동구,0,0,0,20150406
성북구,0,0,0,20150406
송파구,1,0,1083,20150406
양천구,1,0,51,20150406
영등포구,1,0,660,20150406
용산구,0,0,0,20150406
은평구,0,0,0,20150406
종로구,1,0,30,20150406
중구,0,0,0,20150406
중랑구,0,0,0,20150406
강남구,5,0,33757,20150407
강동구,1,0,5445,20150407
강북구,0,0,0,20150407
강서구,0,0,0,20150407
관악구,0,0,0,20150407
광진구,1,0,55,20150407
구로구,2,0,2379,20150407
금천구,1,0,1735,20150407
노원구,0,0,0,20150407
도봉구,0,0,0,20150407
동대문구,1,0,49,20150407
동작구,2,0,22,20150407
마포구,0,0,0,20150407
서대문구,1,0,63,20150407
서초구,2,0,111,20150407
성동구,0,0,0,20150407
성북구,0,0,0,20150407
송파구,1,0,1083,20150407
양천구,1,0,51,20150407
영등포구,1,0,660,20150407
용산구,0,0,0,20150407
은평구,0,0,0,20150407
종로구,1,0,30,20150407
중구,0,0,0,20150407
중랑구,0,0,0,20150407
강남구,1,0,19,20150408
강동구,0,0,0,20150408
강북구,1,0,931,20150408
강서구,1,0,127,20150408
관악구,0,0,0,20150408
광진구,0,0,0,20150408
구로구,2,0,3262,20150408
금천구,0,0,0,20150408
노원구,1,0,25,20150408
도봉구,0,0,0,20150408
동대문구,1,0,181,20150408
동작구,0,0,0,20150408
마포구,0,0,0,20150408
서대문구,0,0,0,20150408
서초구,1,0,418,20150408
성동구,1,0,858,20150408
성북구,0,0,0,20150408
송파구,0,0,0,20150408
양천구,0,0,0,20150408
영등포구,1,0,58,20150408
용산구,0,0,0,20150408
은평구,1,0,7,20150408
종로구,0,0,0,20150408
중구,0,0,0,20150408
중랑구,0,0,0,20150408
강남구,0,0,0,20150409
강동구,0,0,0,20150409
강북구,0,0,0,20150409
강서구,0,0,0,20150409
관악구,2,0,19065,20150409
광진구,0,0,0,20150409
구로구,1,0,34,20150409
금천구,1,0,12,20150409
노원구,1,0,31,20150409
도봉구,0,0,0,20150409
동대문구,1,0,89,20150409
동작구,1,0,22,20150409
마포구,0,0,0,20150409
서대문구,0,0,0,20150409
서초구,0,0,0,20150409
성동구,0,0,0,20150409
성북구,0,0,0,20150409
송파구,1,0,484,20150409
양천구,0,0,0,20150409
영등포구,0,0,0,20150409
용산구,1,0,4770,20150409
은평구,0,0,0,20150409
종로구,1,0,446,20150409
중구,0,0,0,20150409
중랑구,0,0,0,20150409
강남구,0,0,0,20150410
강동구,1,0,1125,20150410
강북구,1,0,634,20150410
강서구,2,0,437,20150410
관악구,0,0,0,20150410
광진구,1,0,57,20150410
구로구,0,0,0,20150410
금천구,0,0,0,20150410
노원구,1,0,20,20150410
도봉구,0,0,0,20150410
동대문구,1,0,603,20150410
동작구,0,0,0,20150410
마포구,1,0,193,20150410
서대문구,0,0,0,20150410
서초구,0,0,0,20150410
성동구,0,0,0,20150410
성북구,0,0,0,20150410
송파구,0,0,0,20150410
양천구,0,0,0,20150410
영등포구,0,0,0,20150410
용산구,0,0,0,20150410
은평구,1,0,4850,20150410
종로구,2,0,7739,20150410
중구,0,0,0,20150410
중랑구,0,0,0,20150410
강남구,1,0,0,20150411
강동구,0,0,0,20150411
강북구,1,0,97,20150411
강서구,1,0,422,20150411
관악구,2,0,830,20150411
광진구,2,1,5268,20150411
구로구,2,0,4164,20150411
금천구,2,0,390,20150411
노원구,1,0,57,20150411
도봉구,1,0,55,20150411
동대문구,1,0,8997,20150411
동작구,0,0,0,20150411
마포구,1,0,2798,20150411
서대문구,0,0,0,20150411
서초구,1,0,20,20150411
성동구,2,0,512,20150411
성북구,1,0,0,20150411
송파구,0,0,0,20150411
양천구,0,0,0,20150411
영등포구,1,0,23,20150411
용산구,1,0,20,20150411
은평구,0,0,0,20150411
종로구,1,0,100,20150411
중구,0,0,0,20150411
중랑구,0,0,0,20150411
강남구,2,0,249,20150412
강동구,0,0,0,20150412
강북구,0,0,0,20150412
강서구,1,0,9266,20150412
관악구,0,0,0,20150412
광진구,1,0,4391,20150412
구로구,1,0,8989,20150412
금천구,2,0,608,20150412
노원구,0,0,0,20150412
도봉구,1,0,151,20150412
동대문구,0,0,0,20150412
동작구,1,0,2343,20150412
마포구,1,0,75,20150412
서대문구,0,0,0,20150412
서초구,1,0,28,20150412
성동구,1,0,38,20150412
성북구,0,0,0,20150412
송파구,0,0,0,20150412
양천구,0,0,0,20150412
영등포구,1,0,401,20150412
용산구,0,0,0,20150412
은평구,0,0,0,20150412
종로구,2,0,1300,20150412
중구,0,0,0,20150412
중랑구,0,0,0,20150412
강남구,1,0,0,20150413
강동구,1,0,3916,20150413
강북구,1,0,89,20150413
강서구,1,0,0,20150413
관악구,1,0,732,20150413
광진구,0,0,0,20150413
구로구,1,0,330,20150413
금천구,0,0,0,20150413
노원구,0,0,0,20150413
도봉구,1,0,99,20150413
동대문구,0,0,0,20150413
동작구,1,0,0,20150413
마포구,2,0,33,20150413
서대문구,1,0,0,20150413
서초구,0,0,0,20150413
성동구,1,0,115,20150413
성북구,0,0,0,20150413
송파구,2,0,5756,20150413
양천구,0,0,0,20150413
영등포구,1,0,17900,20150413
용산구,1,0,469,20150413
은평구,3,0,45,20150413
종로구,0,0,0,20150413
중구,2,0,520,20150413
중랑구,0,0,0,20150413
강남구,0,0,0,20150414
강동구,1,0,5964,20150414
강북구,0,0,0,20150414
강서구,4,0,1742,20150414
관악구,0,0,0,20150414
광진구,0,0,0,20150414
구로구,0,0,0,20150414
금천구,0,0,0,20150414
노원구,0,0,0,20150414
도봉구,0,0,0,20150414
동대문구,2,0,11,20150414
동작구,1,0,195,20150414
마포구,0,0,0,20150414
서대문구,1,0,24,20150414
서초구,1,0,1923,20150414
성동구,2,0,11588,20150414
성북구,1,0,99,20150414
송파구,0,0,0,20150414
양천구,1,0,71,20150414
영등포구,0,0,0,20150414
용산구,0,0,0,20150414
은평구,0,0,0,20150414
종로구,3,0,472,20150414
중구,5,0,2259,20150414
중랑구,0,0,0,20150414
강남구,2,0,4936,20150415
강동구,0,0,0,20150415
강북구,0,0,0,20150415
강서구,0,0,0,20150415
관악구,2,0,1569,20150415
광진구,0,0,0,20150415
구로구,1,0,41,20150415
금천구,1,0,11855,20150415
노원구,1,0,294,20150415
도봉구,2,0,365,20150415
동대문구,0,0,0,20150415
동작구,0,0,0,20150415
마포구,0,0,0,20150415
서대문구,0,0,0,20150415
서초구,0,0,0,20150415
성동구,0,0,0,20150415
성북구,0,0,0,20150415
송파구,0,0,0,20150415
양천구,1,0,484,20150415
영등포구,0,0,0,20150415
용산구,0,0,0,20150415
은평구,1,0,330,20150415
종로구,1,0,50,20150415
중구,1,0,140,20150415
중랑구,1,0,965,20150415
강남구,1,0,90,20150416
강동구,0,0,0,20150416
강북구,2,1,55165,20150416
강서구,0,0,0,20150416
관악구,1,0,157,20150416
광진구,1,0,38,20150416
구로구,0,0,0,20150416
금천구,1,0,188,20150416
노원구,1,0,2640,20150416
도봉구,0,0,0,20150416
동대문구,0,0,0,20150416
동작구,0,0,0,20150416
마포구,0,0,0,20150416
서대문구,1,0,30,20150416
서초구,0,0,0,20150416
성동구,0,0,0,20150416
성북구,0,0,0,20150416
송파구,1,0,220,20150416
양천구,2,0,457,20150416
영등포구,1,0,1650,20150416
용산구,0,0,0,20150416
은평구,0,0,0,20150416
종로구,1,0,30,20150416
중구,1,0,100,20150416
중랑구,0,0,0,20150416
강남구,1,0,60,20150417
강동구,2,0,265,20150417
강북구,1,0,30,20150417
강서구,1,0,60,20150417
관악구,1,0,1825,20150417
광진구,1,1,144,20150417
구로구,1,0,368,20150417
금천구,0,0,0,20150417
노원구,1,0,20,20150417
도봉구,3,0,160,20150417
동대문구,0,0,0,20150417
동작구,1,0,41,20150417
마포구,0,0,0,20150417
서대문구,1,0,36,20150417
서초구,0,0,0,20150417
성동구,1,0,38,20150417
성북구,1,0,192,20150417
송파구,0,0,0,20150417
양천구,1,0,8,20150417
영등포구,0,0,0,20150417
용산구,1,0,11,20150417
은평구,1,0,1360,20150417
종로구,1,0,198,20150417
중구,0,0,0,20150417
중랑구,0,0,0,20150417
강남구,1,1,990,20150418
강동구,0,0,0,20150418
강북구,1,0,30,20150418
강서구,2,0,525,20150418
관악구,0,0,0,20150418
광진구,0,0,0,20150418
구로구,2,0,2786,20150418
금천구,0,0,0,20150418
노원구,1,0,20,20150418
도봉구,0,0,0,20150418
동대문구,1,0,100,20150418
동작구,0,0,0,20150418
마포구,0,0,0,20150418
서대문구,0,0,0,20150418
서초구,0,0,0,20150418
성동구,1,0,0,20150418
성북구,2,0,5740,20150418
송파구,1,0,119,20150418
양천구,0,0,0,20150418
영등포구,1,0,45,20150418
용산구,0,0,0,20150418
은평구,0,0,0,20150418
종로구,1,0,23,20150418
중구,0,0,0,20150418
중랑구,0,0,0,20150418
강남구,2,0,110,20150419
강동구,1,0,76,20150419
강북구,1,0,325,20150419
강서구,0,0,0,20150419
관악구,0,0,0,20150419
광진구,0,0,0,20150419
구로구,1,0,140,20150419
금천구,0,0,0,20150419
노원구,0,0,0,20150419
도봉구,1,0,48,20150419
동대문구,0,0,0,20150419
동작구,0,0,0,20150419
마포구,0,0,0,20150419
서대문구,0,0,0,20150419
서초구,2,0,416,20150419
성동구,2,0,119,20150419
성북구,1,0,1501,20150419
송파구,0,0,0,20150419
양천구,1,0,50,20150419
영등포구,0,0,0,20150419
용산구,0,0,0,20150419
은평구,1,0,278,20150419
종로구,0,0,0,20150419
중구,1,0,205,20150419
중랑구,1,0,30,20150419
강남구,0,0,0,20150420
강동구,1,0,240,20150420
강북구,1,0,30,20150420
강서구,0,0,0,20150420
관악구,0,0,0,20150420
광진구,0,0,0,20150420
구로구,1,0,385,20150420
금천구,0,0,0,20150420
노원구,1,0,19,20150420
도봉구,1,0,1540,20150420
동대문구,1,0,165,20150420
동작구,0,0,0,20150420
마포구,3,0,4368,20150420
서대문구,1,0,472,20150420
서초구,0,0,0,20150420
성동구,0,0,0,20150420
성북구,0,0,0,20150420
송파구,1,0,455,20150420
양천구,1,0,23,20150420
영등포구,2,0,523,20150420
용산구,0,0,0,20150420
은평구,0,0,0,20150420
종로구,0,0,0,20150420
중구,0,0,0,20150420
중랑구,0,0,0,20150420
강남구,0,0,0,20150421
강동구,1,0,53,20150421
강북구,3,0,9253,20150421
강서구,0,0,0,20150421
관악구,1,0,349,20150421
광진구,1,0,57,20150421
구로구,0,0,0,20150421
금천구,1,0,34,20150421
노원구,0,0,0,20150421
도봉구,1,0,33,20150421
동대문구,0,0,0,20150421
동작구,1,0,0,20150421
마포구,0,0,0,20150421
서대문구,0,0,0,20150421
서초구,1,0,1100,20150421
성동구,0,0,0,20150421
성북구,3,0,139,20150421
송파구,0,0,0,20150421
양천구,0,0,0,20150421
영등포구,0,0,0,20150421
용산구,0,0,0,20150421
은평구,0,0,0,20150421
종로구,0,0,0,20150421
중구,2,0,741,20150421
중랑구,0,0,0,20150421
강남구,1,0,115,20150422
강동구,0,0,0,20150422
강북구,2,0,62,20150422
강서구,0,0,0,20150422
관악구,0,0,0,20150422
광진구,0,0,0,20150422
구로구,0,0,0,20150422
금천구,0,0,0,20150422
노원구,1,0,447,20150422
도봉구,0,0,0,20150422
동대문구,0,0,0,20150422
동작구,1,0,405,20150422
마포구,0,0,0,20150422
서대문구,2,0,1130,20150422
서초구,1,0,30,20150422
성동구,0,0,0,20150422
성북구,1,0,165,20150422
송파구,3,0,977,20150422
양천구,0,0,0,20150422
영등포구,0,0,0,20150422
용산구,1,0,3523,20150422
은평구,1,0,4840,20150422
종로구,0,0,0,20150422
중구,0,0,0,20150422
중랑구,0,0,0,20150422
강남구,2,1,62053,20150423
강동구,0,0,0,20150423
강북구,0,0,0,20150423
강서구,1,0,218,20150423
관악구,1,0,50,20150423
광진구,1,0,118,20150423
구로구,2,0,2897,20150423
금천구,0,0,0,20150423
노원구,1,0,0,20150423
도봉구,1,0,53,20150423
동대문구,0,0,0,20150423
동작구,2,0,9716,20150423
마포구,1,0,22,20150423
서대문구,0,0,0,20150423
서초구,1,0,60,20150423
성동구,0,0,0,20150423
성북구,0,0,0,20150423
송파구,1,0,49,20150423
양천구,2,0,861,20150423
영등포구,0,0,0,20150423
용산구,0,0,0,20150423
은평구,1,0,39,20150423
종로구,1,0,50,20150423
중구,2,0,545,20150423
중랑구,1,0,467,20150423
강남구,0,0,0,20150424
강동구,2,0,2217,20150424
강북구,0,0,0,20150424
강서구,0,0,0,20150424
관악구,1,0,193,20150424
광진구,3,0,937,20150424
구로구,1,0,25,20150424
금천구,0,0,0,20150424
노원구,0,0,0,20150424
도봉구,1,0,59,20150424
동대문구,1,0,279,20150424
동작구,3,0,2482,20150424
마포구,1,0,416,20150424
서대문구,0,0,0,20150424
서초구,0,0,0,20150424
성동구,1,0,57,20150424
성북구,0,0,0,20150424
송파구,0,0,0,20150424
양천구,1,0,13,20150424
영등포구,1,0,47,20150424
용산구,0,0,0,20150424
은평구,1,0,264,20150424
종로구,0,0,0,20150424
중구,0,0,0,20150424
중랑구,1,0,168,20150424
강남구,0,0,0,20150425
강동구,0,0,0,20150425
강북구,1,0,193,20150425
강서구,0,0,0,20150425
관악구,3,0,7859,20150425
광진구,1,0,55,20150425
구로구,1,0,30,20150425
금천구,2,0,3667,20150425
노원구,1,0,31,20150425
도봉구,0,0,0,20150425
동대문구,0,0,0,20150425
동작구,1,0,152,20150425
마포구,0,0,0,20150425
서대문구,0,0,0,20150425
서초구,1,0,55,20150425
성동구,2,0,407,20150425
성북구,0,0,0,20150425
송파구,2,0,1546,20150425
양천구,1,0,11,20150425
영등포구,0,0,0,20150425
용산구,0,0,0,20150425
은평구,0,0,0,20150425
종로구,1,0,220,20150425
중구,1,0,433,20150425
중랑구,2,0,3524,20150425
강남구,1,0,100,20150426
강동구,1,0,179,20150426
강북구,0,0,0,20150426
강서구,4,0,271,20150426
관악구,1,0,30,20150426
광진구,3,0,4097,20150426
구로구,0,0,0,20150426
금천구,0,0,0,20150426
노원구,0,0,0,20150426
도봉구,1,0,448,20150426
동대문구,2,1,3290,20150426
동작구,0,0,0,20150426
마포구,0,0,0,20150426
서대문구,1,0,11,20150426
서초구,2,0,393,20150426
성동구,0,0,0,20150426
성북구,0,0,0,20150426
송파구,0,0,0,20150426
양천구,1,0,51,20150426
영등포구,1,0,177,20150426
용산구,2,0,2200,20150426
은평구,2,0,370,20150426
종로구,0,0,0,20150426
중구,1,0,496,20150426
중랑구,0,0,0,20150426
강남구,0,0,0,20150427
강동구,3,1,1237,20150427
강북구,1,2,8755,20150427
