,,,,,,,,,,,단위 : 동
서울특별시,구로구,오류동,  10 ,  - ,  - ,  - ,  1 ,  - ,  - ,  4 ,  5 
서울특별시,구로구,온수동,  56 ,  - ,  5 ,  4 ,  12 ,  1 ,  - ,  30 ,  4 
서울특별시,구로구,천왕동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,구로구,항동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,금천구,가산동,  279 ,  39 ,  40 ,  28 ,  16 ,  14 ,  17 ,  125 ,  - 
서울특별시,금천구,독산동,  293 ,  14 ,  37 ,  54 ,  14 ,  13 ,  16 ,  140 ,  5 
서울특별시,금천구,시흥동,  44 ,  1 ,  3 ,  4 ,  2 ,  2 ,  1 ,  26 ,  5 
서울특별시,노원구,공릉동,  5 ,  3 ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,노원구,상계동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,노원구,월계동,  3 ,  - ,  - ,  - ,  1 ,  - ,  - ,  2 ,  - 
서울특별시,노원구,중계동,  1 ,  - ,  - ,  - ,  - ,  1 ,  - ,  - ,  - 
서울특별시,노원구,하계동,  1 ,  - ,  - ,  - ,  1 ,  - ,  - ,  - ,  - 
서울특별시,도봉구,도봉동,  4 ,  - ,  - ,  - ,  - ,  - ,  1 ,  2 ,  1 
서울특별시,도봉구,방학동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,도봉구,쌍문동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,도봉구,창동,  35 ,  2 ,  - ,  4 ,  5 ,  2 ,  1 ,  21 ,  - 
서울특별시,동대문구,답십리동,  12 ,  - ,  1 ,  - ,  1 ,  - ,  1 ,  9 ,  - 
서울특별시,동대문구,신설동,  13 ,  - ,  - ,  - ,  - ,  - ,  - ,  11 ,  2 
서울특별시,동대문구,용두동,  22 ,  - ,  - ,  - ,  - ,  - ,  - ,  18 ,  4 
서울특별시,동대문구,이문동,  4 ,  - ,  2 ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,동대문구,장안동,  6 ,  - ,  - ,  - ,  - ,  - ,  1 ,  5 ,  - 
서울특별시,동대문구,전농동,  7 ,  - ,  - ,  - ,  - ,  - ,  - ,  7 ,  - 
서울특별시,동대문구,제기동,  4 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  2 
서울특별시,동대문구,청량리동,  7 ,  - ,  - ,  - ,  - ,  - ,  - ,  6 ,  1 
서울특별시,동대문구,회기동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,동대문구,휘경동,  10 ,  - ,  - ,  - ,  - ,  - ,  - ,  9 ,  1 
서울특별시,동작구,노량진동,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  1 
서울특별시,동작구,대방동,  2 ,  - ,  - ,  - ,  1 ,  - ,  - ,  1 ,  - 
서울특별시,동작구,동작동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,동작구,본동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,동작구,사당동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,동작구,상도1동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,동작구,상도동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,동작구,신대방동,  5 ,  - ,  - ,  1 ,  - ,  - ,  - ,  4 ,  - 
서울특별시,동작구,흑석동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,공덕동,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  3 
서울특별시,마포구,구수동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,마포구,노고산동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,당인동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,대흥동,  2 ,  - ,  - ,  - ,  1 ,  - ,  - ,  1 ,  - 
서울특별시,마포구,도화동,  7 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  3 
서울특별시,마포구,동교동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2 
서울특별시,마포구,마포동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,망원동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,마포구,상수동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,상암동,  4 ,  - ,  1 ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,마포구,서교동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,마포구,성산동,  9 ,  - ,  - ,  - ,  - ,  - ,  - ,  9 ,  - 
서울특별시,마포구,신공덕동,  4 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  2 
서울특별시,마포구,신수동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,마포구,신정동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,아현동,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6 
서울특별시,마포구,연남동,  4 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  - 
서울특별시,마포구,염리동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,마포구,용강동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,중동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,마포구,창전동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,토정동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,하중동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,마포구,합정동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,마포구,현석동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,남가좌동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  - 
서울특별시,서대문구,냉천동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,서대문구,대신동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,대현동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,미근동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,서대문구,봉원동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,북가좌동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,서대문구,북아현동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,서대문구,신촌동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,연희동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,서대문구,영천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,옥천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,창천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,천연동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,서대문구,충정로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,충정로3가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,서대문구,합동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,현저동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서대문구,홍은동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,서대문구,홍제동,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  1 
서울특별시,서초구,내곡동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,반포동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,방배동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,서초구,서초동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,서초구,신원동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,양재동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,염곡동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,우면동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,서초구,원지동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,서초구,잠원동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성동구,금호동1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성동구,금호동2가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성동구,금호동3가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성동구,금호동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성동구,도선동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성동구,마장동,  15 ,  - ,  - ,  - ,  - ,  - ,  - ,  15 ,  - 
서울특별시,성동구,사근동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성동구,상왕십리동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성동구,성수동1가,  113 ,  15 ,  2 ,  11 ,  7 ,  9 ,  9 ,  59 ,  1 
서울특별시,성동구,성수동2가,  376 ,  40 ,  28 ,  42 ,  24 ,  18 ,  17 ,  206 ,  1 
서울특별시,성동구,송정동,  8 ,  - ,  - ,  - ,  - ,  - ,  - ,  8 ,  - 
서울특별시,성동구,옥수동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성동구,용답동,  5 ,  1 ,  - ,  - ,  1 ,  - ,  - ,  3 ,  - 
서울특별시,성동구,응봉동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성동구,하왕십리동,  8 ,  - ,  - ,  - ,  - ,  - ,  - ,  8 ,  - 
서울특별시,성동구,행당동,  7 ,  - ,  - ,  - ,  - ,  - ,  - ,  7 ,  - 
서울특별시,성동구,홍익동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성북구,길음동,  4 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  1 
서울특별시,성북구,돈암동,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5 
서울특별시,성북구,동선동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동선동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동선동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동선동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동선동5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동6가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,성북구,동소문동7가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성북구,보문동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동6가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,보문동7가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,삼선동1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,성북구,삼선동2가,  1 ,  - ,  - ,  - ,  - ,  1 ,  - ,  - ,  - 
서울특별시,성북구,삼선동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,삼선동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,삼선동5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,상월곡동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,석관동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,성북구,성북동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,성북동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,안암동1가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,안암동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,안암동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,안암동4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,안암동5가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,성북구,장위동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성북구,정릉동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  - 
서울특별시,성북구,종암동,  4 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  - 
서울특별시,성북구,하월곡동,  12 ,  - ,  - ,  - ,  - ,  1 ,  3 ,  8 ,  - 
서울특별시,송파구,가락동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,거여동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,마천동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,송파구,문정동,  17 ,  16 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,방이동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,송파구,삼전동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,석촌동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,송파구,송파동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,신천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,오금동,  1 ,  - ,  - ,  - ,  - ,  1 ,  - ,  - ,  - 
서울특별시,송파구,잠실동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,장지동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,송파구,풍납동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,양천구,목동,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  2 
서울특별시,양천구,신월동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,양천구,신정동,  17 ,  - ,  - ,  1 ,  - ,  3 ,  - ,  13 ,  - 
서울특별시,영등포구,당산동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,영등포구,당산동1가,  10 ,  - ,  1 ,  - ,  - ,  - ,  1 ,  6 ,  2 
서울특별시,영등포구,당산동2가,  5 ,  - ,  1 ,  - ,  - ,  - ,  1 ,  3 ,  - 
서울특별시,영등포구,당산동3가,  10 ,  - ,  - ,  1 ,  - ,  - ,  2 ,  4 ,  3 
서울특별시,영등포구,당산동4가,  3 ,  2 ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,영등포구,당산동5가,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  1 
서울특별시,영등포구,당산동6가,  3 ,  - ,  - ,  - ,  1 ,  - ,  - ,  2 ,  - 
서울특별시,영등포구,대림동,  11 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  1 
서울특별시,영등포구,도림동,  15 ,  - ,  1 ,  1 ,  - ,  1 ,  - ,  5 ,  7 
서울특별시,영등포구,문래동1가,  51 ,  1 ,  4 ,  - ,  - ,  - ,  3 ,  26 ,  17 
서울특별시,영등포구,문래동2가,  23 ,  - ,  - ,  - ,  - ,  - ,  2 ,  10 ,  11 
서울특별시,영등포구,문래동3가,  23 ,  1 ,  3 ,  1 ,  - ,  - ,  7 ,  8 ,  3 
서울특별시,영등포구,문래동4가,  23 ,  - ,  2 ,  1 ,  - ,  - ,  1 ,  8 ,  11 
서울특별시,영등포구,문래동5가,  17 ,  4 ,  1 ,  6 ,  - ,  - ,  - ,  6 ,  - 
서울특별시,영등포구,문래동6가,  15 ,  2 ,  - ,  - ,  - ,  - ,  - ,  12 ,  1 
서울특별시,영등포구,신길동,  12 ,  - ,  - ,  - ,  - ,  - ,  - ,  8 ,  4 
서울특별시,영등포구,양평동,  9 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  9 
서울특별시,영등포구,양평동1가,  25 ,  - ,  - ,  - ,  - ,  - ,  1 ,  20 ,  4 
서울특별시,영등포구,양평동2가,  14 ,  1 ,  1 ,  1 ,  - ,  - ,  - ,  11 ,  - 
서울특별시,영등포구,양평동3가,  26 ,  2 ,  6 ,  3 ,  1 ,  1 ,  - ,  9 ,  4 
서울특별시,영등포구,양평동4가,  17 ,  1 ,  2 ,  - ,  1 ,  - ,  - ,  12 ,  1 
서울특별시,영등포구,양평동5가,  17 ,  4 ,  1 ,  1 ,  1 ,  - ,  - ,  10 ,  - 
서울특별시,영등포구,양평동6가,  11 ,  - ,  1 ,  - ,  - ,  - ,  - ,  10 ,  - 
서울특별시,영등포구,양화동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,영등포구,여의도동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,영등포구,영등포동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,영등포구,영등포동1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,영등포구,영등포동2가,  3 ,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 
서울특별시,영등포구,영등포동3가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  2 
서울특별시,영등포구,영등포동4가,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  - 
서울특별시,영등포구,영등포동5가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  2 
서울특별시,영등포구,영등포동6가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,영등포구,영등포동7가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,영등포구,영등포동8가,  6 ,  1 ,  - ,  - ,  - ,  - ,  - ,  2 ,  3 
서울특별시,용산구,갈월동,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  1 
서울특별시,용산구,남영동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,용산구,도원동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,용산구,동빙고동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,용산구,동자동,  5 ,  - ,  - ,  - ,  1 ,  - ,  - ,  3 ,  1 
서울특별시,용산구,문배동,  12 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  2 
서울특별시,용산구,보광동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,산천동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,서계동,  8 ,  - ,  - ,  - ,  - ,  - ,  - ,  8 ,  - 
서울특별시,용산구,서빙고동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
